Process Name,PID,DLLs
RuntimeBroker.exe,11328,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; msvcp_win.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll,; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; sechost.dll; bcrypt.dll; clbcatq.dll; familysafetyext.dll; ole32.dll; coreprivacysettingsstore.dll; windows.staterepositorycore.dll; oleaut32.dll; sxs.dll; ADVAPI32.dll"
msedge.exe,11492,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; dbghelp.dll; ws2_32.dll; dwrite.dll; ffmpeg.dll"
dllhost.exe,11656,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; clbcatq.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; sechost.dll; bcrypt.dll; uxtheme.dll; bnmanager.dll; OLEAUT32.dll; OneCoreUAPCommonProxyStub.dll"
svchost.exe,11776,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; sechost.dll; bcrypt.dll; npsm.dll; shcore.dll; powrprof.dll; PROPSYS.dll; UMPDC.dll; clbcatq.dll; twinapi.appcore.dll; WinTypes.dll; NPSMDesktopProvider.dll; capauthz.dll; AudioSes.dll; MMDevAPI.DLL; OneCoreUAPCommonProxyStub.dll; BthAvctpSvc.dll; WS2_32.dll; BluetoothApis.dll; advapi32.dll; WppRecorderUM.dll; OLEAUT32.dll; cfgmgr32.dll; DEVOBJ.dll"
msedge.exe,11988,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; dbghelp.dll; ws2_32.dll; dwrite.dll; ffmpeg.dll"
msedge.exe,12092,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; ole32.dll; kernel.appcore.dll; clbcatq.dll; MMDevApi.dll; DEVOBJ.dll; cfgmgr32.dll; AUDIOSES.DLL; shcore.dll; resourcepolicyclient.dll; avrt.dll; powrprof.dll; UMPDC.dll; Windows.UI.dll; Windows.Media.Devices.dll"
Hydra.exe,12420,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; ffmpeg.dll; dbghelp.dll; combase.dll; RPCRT4.dll,; WS2_32.dll; CRYPT32.dll; WINMM.dll; WINTRUST.dll; msvcrt.dll; IPHLPAPI.DLL; USERENV.dll; VERSION.dll; DWrite.dll; dhcpcsvc.DLL; WINHTTP.dll; Secur32.dll; sechost.dll; shcore.dll; bcrypt.dll; dbgcore.DLL; SSPICLI.DLL; MSASN1.dll; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; uxtheme.dll; mswsock.dll; SHELL32.dll; MSCTF.dll"
tasklist.exe,12428,""
powershell.exe,12488,""
Hydra.exe,12528,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; dbghelp.dll; combase.dll; RPCRT4.dll; WS2_32.dll,; CRYPT32.dll; WINMM.dll; WINTRUST.dll; ffmpeg.dll; msvcrt.dll; IPHLPAPI.DLL; USERENV.dll; VERSION.dll; DWrite.dll; Secur32.dll; shcore.dll; dhcpcsvc.DLL; WINHTTP.dll; sechost.dll; dbgcore.DLL; bcrypt.dll; SSPICLI.DLL; MSASN1.dll; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; uxtheme.dll; mswsock.dll; SHELL32.dll; ADVAPI32.dll; ntmarta.dll; ole32.dll; kernel.appcore.dll; dxgi.dll; dxcore.dll; directxdatabasehelper.dll; mf.dll; mfplat.dll; cfgmgr32.dll; RTWorkQ.DLL; D3DCompiler_47.dll; libglesv2.dll; libegl.dll; dwmapi.dll; d3d11.dll; dcomp.dll; aticfx64.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; apphelp.dll; amdihk64.dll; SHLWAPI.dll; windows.storage.dll; wintypes.dll; D3DSCache.dll; twinapi.appcore.dll; vk_swiftshader.dll; atiumd6a.dll; MSCTF.dll"
Hydra.exe,12556,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; dbghelp.dll; ffmpeg.dll; combase.dll; RPCRT4.dll,; WS2_32.dll; CRYPT32.dll; WINTRUST.dll; WINMM.dll; msvcrt.dll; IPHLPAPI.DLL; USERENV.dll; VERSION.dll; DWrite.dll; Secur32.dll; shcore.dll; WINHTTP.dll; dhcpcsvc.DLL; sechost.dll; dbgcore.DLL; bcrypt.dll; SSPICLI.DLL; MSASN1.dll; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; uxtheme.dll; mswsock.dll; SHELL32.dll; ADVAPI32.dll; ntmarta.dll; nlansp_c.dll; NSI.dll; dhcpcsvc6.DLL; DNSAPI.dll; wlanapi.dll; MobileNetworking.dll; rasadhlp.dll"
powershell.exe,12844,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msvcrt.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; ATL.DLL; combase.dll; USER32.dll,; RPCRT4.dll; win32u.dll; GDI32.dll; ADVAPI32.dll; gdi32full.dll; sechost.dll; bcrypt.dll; OLE32.dll; mscoree.dll; IMM32.DLL; mscoreei.dll; SHLWAPI.dll; kernel.appcore.dll; VERSION.dll; clr.dll; VCRUNTIME140_1_CLR0400.dll; ucrtbase_clr0400.dll; VCRUNTIME140_CLR0400.dll; mscorlib.ni.dll; bcryptPrimitives.dll; System.ni.dll; System.Core.ni.dll; Microsoft.PowerShell.ConsoleHost.ni.dll; CRYPTSP.dll; rsaenh.dll; CRYPTBASE.dll; System.Management.Automation.ni.dll; clbcatq.dll; shell32.dll; windows.storage.dll; wintypes.dll; psapi.dll; SHCORE.dll; amsi.dll; USERENV.dll; profapi.dll; wintrust.dll; CRYPT32.dll; MSASN1.dll; MpOav.dll; Microsoft.Management.Infrastructure.ni.dll; System.Xml.ni.dll; System.Management.ni.dll; wldp.dll; System.DirectoryServices.ni.dll; System.Numerics.ni.dll; appidapi.dll; srpapi.dll; uxtheme.dll; System.Data.ni.dll; System.Data.dll; WS2_32.dll; gpapi.dll; System.Configuration.ni.dll; clrjit.dll; Microsoft.PowerShell.Security.ni.dll; System.Transactions.ni.dll; System.Transactions.dll; secur32.dll; SSPICLI.DLL; MPCLIENT.DLL; urlmon.dll; iertutil.dll; netutils.dll; srvcli.dll; PROPSYS.dll; virtdisk.dll; Microsoft.PowerShell.Commands.Utility.ni.dll; System.Configuration.Install.ni.dll; diasymreader.dll"
RuntimeBroker.exe,12892,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; msvcp_win.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll,; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; sechost.dll; bcrypt.dll; clbcatq.dll; AppExtension.dll; SystemSettings.DataModel.dll; OneCoreUAPCommonProxyStub.dll; shcore.dll; QuickActionsDataModel.dll; ShellCommonCommonProxyStub.dll; WinTypes.dll; shell32.dll; SettingsEnvironment.Desktop.dll; advapi32.dll; USERENV.dll; cfgmgr32.dll; HID.DLL; webauthn.dll; OLEAUT32.dll; SLC.dll; SPPC.DLL; policymanager.dll; msvcp110_win.dll; uxtheme.dll; inputhost.dll; CoreMessaging.dll; MSCTF.dll; CRYPTBASE.DLL; wtsapi32.dll; WINSTA.dll; NetworkUXBroker.dll; NSI.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; EthernetMediaManager.dll; RasMediaManager.dll; IPHLPAPI.DLL; profapi.dll; rasman.dll; WlanMediaManager.dll; dot3api.dll; MobileNetworking.dll; wlanapi.dll; RASAPI32.dll; rtutils.dll; TetheringStation.dll; WS2_32.dll; ntmarta.dll; npmproxy.dll; DSROLE.dll; twinapi.appcore.dll; windows.staterepositorycore.dll; WFDSConMgr.dll; AudioSes.dll; MFPlat.DLL; RTWorkQ.DLL; windows.storage.dll; shlwapi.dll; ole32.dll; apphelp.dll; propsys.dll; windowscodecs.dll; LINKINFO.dll; StructuredQuery.dll; edputil.dll; MrmCoreR.dll; iertutil.dll; srvcli.dll; netutils.dll; IconCodecService.dll; comctl32.dll"
hydra-download-manager.ex,12960,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; python39.dll; VCRUNTIME140.dll; WS2_32.dll; RPCRT4.dll; ADVAPI32.dll; VERSION.dll,; msvcrt.dll; sechost.dll; bcrypt.dll; python3.dll; CRYPTSP.dll; rsaenh.dll; CRYPTBASE.dll; bcryptPrimitives.dll; IPHLPAPI.DLL; CRYPT32.dll; libssl-1_1.dll; libcrypto-1_1.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; PSAPI.DLL; SHELL32.dll; POWRPROF.dll; pdh.dll; UMPDC.dll; wtsapi32.dll; WSOCK32.dll; libcrypto-1_1-x64.dll; VCRUNTIME140_1.dll; MSVCP140.dll; libssl-1_1-x64.dll; MSWSOCK.DLL; DNSAPI.dll; NSI.dll; rasadhlp.dll; fwpuclnt.dll; napinsp.dll; pnrpnsp.dll; winrnr.dll; wshbth.dll; nlansp_c.dll; kernel.appcore.dll; MSASN1.dll; WINNSI.DLL; dhcpcsvc6.DLL; dhcpcsvc.DLL"
conhost.exe,13048,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msvcp_win.dll; ucrtbase.dll; advapi32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; RPCRT4.dll,; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; shell32.dll; uxtheme.dll; combase.dll; IconCodecService.dll; WindowsCodecs.dll; MSCTF.dll; shcore.dll; TextShaping.dll; comctl32.DLL; dwmapi.dll"
dllhost.exe,13068,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; clbcatq.dll; sechost.dll; bcrypt.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; uxtheme.dll; thumbcache.dll; propsys.dll"
python.exe,13212,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; VCRUNTIME140.dll; python312.dll; WS2_32.dll; RPCRT4.dll; bcrypt.dll; ADVAPI32.dll,; VERSION.dll; msvcrt.dll; sechost.dll; bcryptprimitives.dll; kernel.appcore.dll"
